tokens;labels
['@RobertoInguanzo', '@juan_rosell_', 'sí', '.', '@sanchezcastejon', 'repite', 'lo', 'de', 'clase', 'media', 'trabajadora', 'hasta', 'la', 'extenuación'];['O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@bgutman2', '@Albert_Rivera', 'Todos', 'adolecen', 'de', '""', 'algo', '""', 'pero', 'UNOS', 'más', 'que', 'OTROS']";['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@Santisierra17', '@jordievole', '@PSOE', '@carmechacon', 'este', 'jeta', 'sabe', 'bien', 'lo', 'que', 'dice', 'como', 'el', 'mafioso', 'Cabeza', 'Cero', 'Ferreras', ',', 'mírales', 'la', 'c', 'corriente'];['O', 'O', 'B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@marianorajoy', 'ELIMINEN', 'EL', 'LIBRE', 'MERECADO', ',', 'CREADOR', 'COMPETENCIA', 'DESLEAL', 'EN', 'EL', 'SECTOR', 'PRIMARIOenGy', 'RURAL', 'en', 'PARTICULAR', 'REPARTO', 'BENEFICIOS', 'AMÉN', '+', '+'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#ElCascabel', 'jejeje', ',', 'ya', 'solo', 'falta', 'ver', 'a', 'MaduroRajoy', 'y', 'su', '@PPopular', 'comiencen', 'a', 'pedír', 'el', 'voto', 'a', 'los', 'corruPPtos', 'barruntando', 'batacazo', 'electoral'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O']
['@marianorajoy', 'DIGNIFICAR', 'Y', 'VALORAR', ',', 'PERSONAS', 'Y', 'ACTIVIDADES', 'MUNDO', 'RURAL', 'ALICAR', 'MATER', 'MAGISTRA', '=', 'reparto', 'de', 'BENEFICIOS', '.', 'equitativaYproporcional', '+', '+'];['B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@marianorajoy', 'Este', 'es', 'vuestro', 'objetivo', ':', 'http', ':', '/', '/', 't', '.', 'co', '/', 'i1SFj3o2JU', '.', '.', '.', 'so', 'pedazo', 'de', '.', '.', '.'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@silvia_mallorca', '@mvtarde', '@ahorapodemos', 'cuando', 'maduréis', 'y', 'os', 'hagáis', 'mayores', 'os', 'vamos', 'a', 'donar', 'al', 'Zoo', 'paraque', 'os', 'echen', 'cacahuetes', 'Monos', 'Simios'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ciudadanos', 'propone', ',', ',', 'pero', 'los', 'ciudadanos', 'disponen', '.', '.', '.', 'de', 'las', 'urnas', 'para', 'Botar', 'a', 'la', 'derecha', 'https', ':', '/', '/', 't', '.', 'co', '/', 'cBmBmUiszF'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@agarzon', '@iunida', 'ANIMO', ',', 'ANIMO', ',', 'ANIMO', ',', 'ANIMO', ',', 'ANIMO', '.', '.', '.'];['B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['El', 'cinismo', 'e', 'interés', 'd', 'medrar', 'd', 'gente', 'como', 'el', 'madracista', '@SamirBilbo', 'no', 'tiene', 'límite', '.', 'Espero', 'k', '@PodemosEuskadi_', '@ahorapodemos', 'tomen', 'medidas', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O']
['@doloresleonp84', '@itoguille', '@SextaNocheTV', '@ahorapodemos', 'Ya', 'nos', 'están', 'devolviendo', ',', 'con', 'las', 'instituciones', 'corrompidas', 'consintiendolo'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#SofáDeEsperanza', 'cual', 'Pitonisa', 'Lola', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', '6RaMXaKcbm', ',', '@ccifuentes', 'modo', 'cani', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', 'yQ0roLYMRM', '.', '@ppmadrid', 'se', 'le', 'va', 'la', 'campaña', '!'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O']
"['@marianorajoy', 'Vosotros', 'no', 'sabéis', 'lo', 'que', 'es', '""', 'común', '""', 'en', 'ningún', 'sentido', '.']";['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@andresysara10', 'en', '#España', '?', '?', '?', '?', ',', 'por', 'desgracia', ',', 'para', 'tener', 'políticos', 'honrados', ',', 'debemos', 'esperar', 'a', 'q', 'nazcan', '.', '@ahorapodemos', '@PastorRodri'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@andresysara10', '@joseletegrillo', '@PastorRodri', '@iunida', '@ahorapodemos', 'yo', 'estoy', 'digiriendo', 'lo', 'de', 'Pujalte', 'y', 'Trillo', 'todo', 'el', 'dia', '.', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'O']
['@nolaska', '@Salva_Carmona', '@radicalizate', '@Pablo_Iglesias_', 'personas', 'q', 'incluso', 'conozco', ',', 'me', 'vas', 'a', 'decir', 'tú', 'quienes', 'son', 'Podemos', ',', 'gente', 'corriente'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O']
['@marianorajoy', 'los', 'que', 'esquilmaron', 'esos', 'países', 'eran', 'los', 'que', 'debían', 'de', 'hacerles', 'una', 'forma', 'de', 'vida', '.', 'y', 'no', 'ahora', 'hacerse', 'los', 'longuis'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@nolaska', '@Salva_Carmona', '@radicalizate', '@Pablo_Iglesias', '_', 'lucha', 'por', 'Venezuela', ',', 'pero', 'deja', 'en', 'paz', 'a', 'los', 'españoles', 'que', 'voten', 'con', 'libertad'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Las', 'cuentas', 'de', '@pepebernal', ',', 'todos', 'los', 'datos', 'claros', 'y', 'transparentes', '.', '@PSOE', '@PSOEMarbella', '@PSOE_sanpedro', '@psoeandalucia', 'http', ':', '/', '/', 't', '.', 'co', '/', 'dqrd56id7K'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@agarzon', '@robinsnoticias', 'como', 'en', 'la', 'antigüedad', 'se', 'lee', 'poco', 'la', 'verdad', 'y', 'por', 'necesidad', 'de', 'trabajo', '.', '.', '.'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['España', 'se', 'muere', '.', '.', '.', '.', '@PPopular', '@Psoe', '@CasaReal', '-', '-', '-', '=', '-', '-', '-', '=', '-', '-', '-', '=', '-', '-', '@ahorapodemos', '@iunida', '@upyd', '@Equo', '@Portabales_Hijo', 'http', ':', '/', '/', 't', '.', 'co', '/', 'KvMxKXC2Iy'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@mariceli23', '@GaetanoLoHace', '@ahorapodemos', 'por', 'eso', 'votaremos', 'a', 'podemos', ',', 'para', 'que', 'eso', 'no', 'pase', 'en', 'España', '.'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@agarzon', 'ya', 'lo', 'dijo', 'Julio', 'Anguita', '""', 'capataces', '""', 'muy', 'bien', 'pagados', ',', 'eso', 'es', 'lo', 'que', 'son']";['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#LnAGUIRRE', 'a', 'ver', 'si', 'te', 'enteras', 'qu', '@AhoraMadrid', 'no', 'es', '@ahorapodemos'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['Marejada', 'en', '@CiudadanosCs', 'por', 'el', 'cerrojazo', 'de', '@Albert_Rivera', 'a', 'pactos', 'de', 'gobierno', 'http', ':', '/', '/', 't', '.', 'co', '/', '34Fi6UPmhh', 'Ahora', 'con', 'la', 'valenciana', 'Punset', '.'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#LNaguirre', '@EsperanzAguirre', 'no', 'es', '@ahorapodemos', 'quien', 'OS', 'ha', 'quitado', 'los', 'votos', ',', 'ha', 'sido', 'el', 'tiempo', 'y', 'vuestra', 'forma', 'de', 'gobernar'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@agarzon', '@IUEzker', 'Lo', 'grande', 'es', 'k', 'los', 'Medios', 'se', 'ríen', 'de', 'kienes', 'educa'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@JoaquinRamirez', '@ExpoconRita', '@PPopular', 'las', 'soluciones', 'eran', 'las', 'del', 'programa', 'del', 'PP', ',', 'no', 'las', 'del', 'programa', 'd', 'IU', '(', 'como', 'demostró', '@pedroj_ramirez'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O']
['@EsperanzAguirre', 'y', 'el', '@PPopular', 'cargan', 'contra', '@ahorapodemos', 'cada', 'día', ',', 'pero', 'no', 'habla', 'd', 'su', 'Gestión', 'en', 'Madrid', 'http', ':', '/', '/', 't', '.', 'co', '/', 'OgtOkP7Vmk'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@AntonioMaestre', '@iunida', 'es', 'federal', ',', 'las', 'candidaturas', 'municipales', 'ls', 'validan', 'ls', 'direcciones', 'autonómicas', '.', 'EnMadrid', 'ya', 'sabs', 'cual', 'es', 'l', 'dirección'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@paideia1900', '@waltzing_piglet', '@agarzon', 'los', 'diabéticos', 'lo', 'hacen', 'a', 'diario', 'y', 'gracias', 'a', 'los', 'transgénico', 's', 'tienen', 'una', 'vida', 'mejor', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Sanidad', 'O', 'O', 'O', 'O', 'O', 'O']
['@nika_iru', '@dimasguacha1', '@sanchezcastejon', '@PSOE', 'No', 'somos', 'nada', ',', 'la', 'escuela', 'González', 'sigue', 'dando', 'sus', 'frutos', '.', 'Esperemos', 'q', 'en', 'Venezuela', 'aprenda', '.'];['O', 'O', 'B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@teleSURtv', 'LA', 'UNIÓN', 'CON', 'RUSIA', 'CON', 'CHINA', 'DEL', 'MERCOSUR', 'CAMBIARÁ', 'AL', 'MUNDO', 'Y', 'CON', 'GRECIA', 'Y', '""', 'PODEMOS', '""', '@ahorapodemos']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O']
['@CsLaRioja', '@CiudadanosCs', 'Parlamento', 'de', 'La', 'Rioja', 'Ayuntamientos', 'de', 'Logroño', ',', 'Calahorra', ',', 'Arnedo', 'y', 'Villamediana', 'de', 'Iregua', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rcrjXmPn52'];['O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hay', 'un', 'espabilado', 'en', '@La_SER', 'comparando', 'lo', 'de', 'Trillo', 'y', 'Pujalte', ',', 'con', 'el', 'no', 'caso', 'de', 'Monedero', 'y', 'Errejón', '!', '@ahorapodemos', 'ganar', 'y', 'callar', 'boceros', '!'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O']
['joder', '.', '.', '.', 'otra', 'vez', 'no', '.', '.', '.', '.', '.', 'por', 'favor', 'otro', 'ZP', 'para', 'terninar', 'de', 'joder', 'el', 'pais', '.', '.', 'dios', 'mio', 'te', 'lo', 'ruego', '.', '.', '.', '.', 'https', ':', '/', '/', 't', '.', 'co', '/', 'gCcLFmkmgM'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Si', 'alguien', 'del', '@PPopular', 'se', 've', 'envuelto', 'en', 'un', 'caso', 'de', 'violencia', 'doméstica', 'se', 'monta', 'un', 'linchamiento', 'mediático', 'del', 'copón', '.', 'NO', 'SI', 'ES', 'DEL', '@PSOE'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['@Hello_Juls', '@rosvalarg', '@juandepca', '@agarzon', 'Y', 'el', 'payaso', 'contestando', 'a', 'la', 'emisora', 'mientras', 'le', 'aplasta', 'el', 'cuello', '?', 'Quien', 'le', 'paga', 'a', 'ese', 'matón', '?'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@juandepca', '@agarzon', 'PROTESTAR', 'NO', 'ES', 'ILEGAL', '!', '!', '!', '!', '#NoLeyMordaza', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Iue8Zt7Qlr'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@CiudadanosCs', '@CsGalicia', '@Albert_Rivera', 'k', 'opináis', 'con', 'respecto', 'a', 'lo', 'hecho', 'por', 'Feijo', 'sobre', 'la', 'administración', 'del', 'CHUS', '.', '.', 'por', 'medio', 'de', 'EEUU', '.', '.', '?', '?', '?'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Sanidad', 'I-Sanidad', 'I-Sanidad', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@sfernandezh', 'en', 'tu', 'programa', 'relacionasteis', 'a', '@ahorapodemos', 'con', 'Venezuela', 'en', 'un', 'vídeo', 'por', 'decir', '""', 'TIC', 'TAC', '""', '¿', 'Tú', 'también', 'eres', 'chavista', 'o', 'que', '?']";['O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Presentación', ':', 'Propuestas', 'económicas', '@CiudadanosCs', 'https', ':', '/', '/', 't', '.', 'co', '/', 'dJvgQGqNpa', 'http', ':', '/', '/', 't', '.', 'co', '/', 'uNT8aaKcYU'];['O', 'O', 'B-Economia', 'I-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@nolaska', '@maeric4', '@Pablo_Iglesias_', '.', '.', '.', 'd', 'la', 'Oposición', 'Venezolana', ',', 'a', 'MEVA', 'y', 'a', 'los', 'venezolanos', 'k', 'stán', 'haciendo', 'campaña', 'en', 'contra', 'a', 'Podemos', 'e', 'IU'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido']
['@Pablo_Iglesias_', 'mas', 'o', 'menos', 'como', 'eurodiputados', 'en', 'nomina', 'de', 'gobiernos', 'bananeros', '.', 'Casi', 'Igual', 'de', 'repulsivo', '.'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@lolalolalc', '@itoguille', '@SextaNocheTV', '@ahorapodemos', 'Muchísimas', 'gracias', 'por', 'mandarmelo', '.', 'Esta', 'iiteresantisimo', '.'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['\x93', '@PPopular', ':', 'Ma', '?', 's', 'de', 'medio', 'millo', '?', 'n', 'de', 'nuevos', 'empleos', 'en', 'un', 'an', '?', 'o', '#TrabajarHacerCrecer', 'http', ':', '/', '/', 't', '.', 'co', '/', 'yWcb6mGGwt', 'http', ':', '/', '/', 't', '.', 'co', '/', 'C54ugLe8WW', '\x94'];['B-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@MabelFigueruelo', '@CincoDiascom', '@CiudadanosCs', 'proponen', 'bajarlo', 'a', 'las', 'rentas', 'medias', '-', 'altas', 'y', 'subirlo', 'a', 'las', 'medias', '-', 'bajas', 'http', ':', '/', '/', 't', '.', 'co', '/', 'OCOt5Sqkpz'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@nolaska', '@Pablo_Iglesias_', 'Y', 'k', 'no', 'parezca', 'k', 'stoy', 'defendiendo', 'el', 'Eurocomunismo', ',', 'ya', 'k', 'discrepo', 'con', 'él', 'kon', 'lo', 'k', 'fue', 'en', 'la', 'práctica', ',', 'y', 'komo', '.', '.', '.'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ahorapodemos', '@ierrejon', 'que', 'poca', 'humanidad', 'y', 'poca', 'verguenza'];['B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O']
['@pepebass3', '@ierrejon', '@ahorapodemos', 'el', 'problema', 'es', 'todo', 'lo', 'que', 'usted', 'menciona', 'más', 'lo', 'de', 'Monedero', 'y', 'Errejón', '.'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@Albert_Rivera', '@lugaricano', '@CiudadanosCs', '@GirautaOficial', 'POR', 'EL', 'BIEN', 'DE', 'NUESTRO', 'PARTIDO', ',', 'ACLARADLO', 'POR', 'FAVOR', 'http', ':', '/', '/', 't', '.', 'co', '/', 'DJQPQlbmRd'];['B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['PPSOE', 'proponen', 'cosas', 'diferentes', 'en', 'cada', 'Comunidad', '@CiudadanosCs', '@Cs_Asturias', 'tiene', 'una', 'idea', 'para', 'vertebrar', 'y', 'modernizar', 'España', '.'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['.', '@PSOE', 'Pedidles', 'las', 'cuentas', 'a', 'las', 'familias', 'a', 'que', 'recortasteis', 'la', 'dependencia', 'y', 'negasteis', 'una', 'oportunidad', 'no', 'parando', 'su', 'desahucio', '#SinPerdón'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@CincoDiascom', '@LosPeperos_SA', '@CiudadanosCs', 'Surgieron', 'en', 'respuesta', 'al', 'nacionalismo', 'catalán', 'y', 'van', 'improvisando', 'según', 'vayan', 'las', 'encuestas', '.'];['O', 'B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O']
['En', 'mi', 'opinión', ',', 'eso', 'le', 'honra', '@josecar85592984', 'Tengo', 'un', 'sentimiento', 'parecido', '.', 'No', 'me', 'identifico', 'con', 'ninguno', '.', 'Voté', 'al', '@PPopular', 'y', 'me', 'decepcionó'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O']
['El', 'gobierno', 'tiene', 'un', 'compromiso', 'con', 'todos', ',', 'deben', 'informar', 'de', 'todo', ',', 'sobre', 'todo', 'de', 'lo', 'que', 'les', 'incomoda', 'que', 'se', 'sepa', '@PPopular'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['@Salva_Carmona', '@maeric4', '@Pablo_Iglesias_', 'La', 'injusticia', 'Social', 'es', 'inhumana', 'todos', 'luchamos', 'contra', 'esto', 'y', 'los', 'entiendo'];['O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@JoseIDionisio', '@minutodigital', '@CiudadanosCs', '@Catalega', '@Ramonjaen123', '@007Atenea', 'En', 'Mayo', ',', 'más', 'de', 'lo', 'mismo', ',', 'clientelismo', 'y', ',', 'ahora', ',', 'oportunismo'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O']
['@agarzon', 'guardalo', 'bien', '!', 'Yo', 'tengo', 'uno', 'parecido', 'que', 'me', 'regalo', 'mi', 'madre', 'y', 'siempre', 'le', 'he', 'tenido', 'mucho', 'cariño', '.', 'Quien', 'te', 'lo', 'regalo', ',', 'te', 'quiere', 'bien', '.'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['De', 'veras', 'le', 'valdrá', 'a', '@CiudadanosCs', 'las', '""', 'no', 'presentaciones', '""', 'de', 'Griñán', 'y', 'Chaves', 'a', 'las', 'elecciones', 'para', 'hacer', 'Presidenta', 'a', '@_susanadiaz', '?']";['O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O']
['@CiudadanosCs', '@Albert_Rivera', 'creia', 'en', 'ti', 'y', 'ya', 'antes', 'de', 'saber', 'quien', 'gana', 'la', 'mayoría', 'y', 'los', 'posibles', 'acuerdos', 'se', 'decide', 'pactar', 'ultra', 'izquierda'];['B-Propio_partido', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Entrevista', 'al', 'gran', '@Albert_Rivera', 'http', ':', '/', '/', 't', '.', 'co', '/', 'pojuKOax4a'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
