text_tokens;tags
['@doloresleonp81', '@itoguille', '@SextaNocheTV', '@ahorapodemos', 'Ya', 'nos', 'están', 'devolviendo', ',', 'con', 'las', 'instituciones', 'corrompidas', 'consintiendolo'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*SofáDeEsperanza', 'cual', 'Pitonisa', 'Lola', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', '6RaMXaKcbm', ',', '@ccifuentes', 'modo', 'cani', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', 'yQ0roLYMRM', '.', '@ppmadrid', 'se', 'le', 'va', 'la', 'campaña', '!'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
['@marianorajoy', 'Vosotros', 'no', 'sabéis', 'lo', 'que', 'es', '', 'común', '', 'en', 'ningún', 'sentido', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@andresysara10', 'en', '*España', '?', '?', '?', '?', ',', 'por', 'desgracia', ',', 'para', 'tener', 'políticos', 'honrados', ',', 'debemos', 'esperar', 'a', 'q', 'nazcan', '.', '@ahorapodemos', '@PastorRodri'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@andresysara10', '@joseletegrillo', '@PastorRodri', '@iunida', '@ahorapodemos', 'yo', 'estoy', 'digiriendo', 'lo', 'de', 'Pujalte', 'y', 'Trillo', 'todo', 'el', 'dia', '.', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
['@nolaska', '@Salva_Carmona', '@radicalizate', '@Pablo_Iglesias_', 'personas', 'q', 'incluso', 'conozco', ',', 'me', 'vas', 'a', 'decir', 'tú', 'quienes', 'son', 'Podemos', ',', 'gente', 'corriente'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
['@marianorajoy', 'los', 'que', 'esquilmaron', 'esos', 'países', 'eran', 'los', 'que', 'debían', 'de', 'hacerles', 'una', 'forma', 'de', 'vida', '.', 'y', 'no', 'ahora', 'hacerse', 'los', 'longuis'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@nolaska', '@Salva_Carmona', '@radicalizate', '@Pablo_Iglesias', '_', 'lucha', 'por', 'Venezuela', ',', 'pero', 'deja', 'en', 'paz', 'a', 'los', 'españoles', 'que', 'voten', 'con', 'libertad'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Las', 'cuentas', 'de', '@pepebernal', ',', 'todos', 'los', 'datos', 'claros', 'y', 'transparentes', '.', '@PSOE', '@PSOEMarbella', '@PSOE_sanpedro', '@psoeandalucia', 'http', ':', '/', '/', 't', '.', 'co', '/', 'dqrd16id7K'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', '@robinsnoticias', 'como', 'en', 'la', 'antigüedad', 'se', 'lee', 'poco', 'la', 'verdad', 'y', 'por', 'necesidad', 'de', 'trabajo', '.', '.', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['España', 'se', 'muere', '.', '.', '.', '.', '@PPopular', '@Psoe', '@CasaReal', '-', '-', '-', '=', '-', '-', '-', '=', '-', '-', '-', '=', '-', '-', '@ahorapodemos', '@iunida', '@upyd', '@Equo', '@Portabales_Hijo', 'http', ':', '/', '/', 't', '.', 'co', '/', 'KvMxKXC1Iy'];[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@mariceli11', '@GaetanoLoHace', '@ahorapodemos', 'por', 'eso', 'votaremos', 'a', 'podemos', ',', 'para', 'que', 'eso', 'no', 'pase', 'en', 'España', '.'];[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'ya', 'lo', 'dijo', 'Julio', 'Anguita', '', 'capataces', '', 'muy', 'bien', 'pagados', ',', 'eso', 'es', 'lo', 'que', 'son'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*LnAGUIRRE', 'a', 'ver', 'si', 'te', 'enteras', 'qu', '@AhoraMadrid', 'no', 'es', '@ahorapodemos'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['Marejada', 'en', '@CiudadanosCs', 'por', 'el', 'cerrojazo', 'de', '@Albert_Rivera', 'a', 'pactos', 'de', 'gobierno', 'http', ':', '/', '/', 't', '.', 'co', '/', '11Fi6UPmhh', 'Ahora', 'con', 'la', 'valenciana', 'Punset', '.'];[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*LNaguirre', '@EsperanzAguirre', 'no', 'es', '@ahorapodemos', 'quien', 'OS', 'ha', 'quitado', 'los', 'votos', ',', 'ha', 'sido', 'el', 'tiempo', 'y', 'vuestra', 'forma', 'de', 'gobernar'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', '@IUEzker', 'Lo', 'grande', 'es', 'k', 'los', 'Medios', 'se', 'ríen', 'de', 'kienes', 'educa'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@JoaquinRamirez', '@ExpoconRita', '@PPopular', 'las', 'soluciones', 'eran', 'las', 'del', 'programa', 'del', 'PP', ',', 'no', 'las', 'del', 'programa', 'd', 'IU', '(', 'como', 'demostró', '@pedroj_ramirez'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]
['@EsperanzAguirre', 'y', 'el', '@PPopular', 'cargan', 'contra', '@ahorapodemos', 'cada', 'día', ',', 'pero', 'no', 'habla', 'd', 'su', 'Gestión', 'en', 'Madrid', 'http', ':', '/', '/', 't', '.', 'co', '/', 'OgtOkP7Vmk'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@AntonioMaestre', '@iunida', 'es', 'federal', ',', 'las', 'candidaturas', 'municipales', 'ls', 'validan', 'ls', 'direcciones', 'autonómicas', '.', 'EnMadrid', 'ya', 'sabs', 'cual', 'es', 'l', 'dirección'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@paideia1900', '@waltzing_piglet', '@agarzon', 'los', 'diabéticos', 'lo', 'hacen', 'a', 'diario', 'y', 'gracias', 'a', 'los', 'transgénico', 's', 'tienen', 'una', 'vida', 'mejor', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
['@nika_iru', '@dimasguacha1', '@sanchezcastejon', '@PSOE', 'No', 'somos', 'nada', ',', 'la', 'escuela', 'González', 'sigue', 'dando', 'sus', 'frutos', '.', 'Esperemos', 'q', 'en', 'Venezuela', 'aprenda', '.'];[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@teleSURtv', 'LA', 'UNIÓN', 'CON', 'RUSIA', 'CON', 'CHINA', 'DEL', 'MERCOSUR', 'CAMBIARÁ', 'AL', 'MUNDO', 'Y', 'CON', 'GRECIA', 'Y', '', 'PODEMOS', '', '@ahorapodemos'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
['@CsLaRioja', '@CiudadanosCs', 'Parlamento', 'de', 'La', 'Rioja', 'Ayuntamientos', 'de', 'Logroño', ',', 'Calahorra', ',', 'Arnedo', 'y', 'Villamediana', 'de', 'Iregua', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rcrjXmPn11'];[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Hay', 'un', 'espabilado', 'en', '@La_SER', 'comparando', 'lo', 'de', 'Trillo', 'y', 'Pujalte', ',', 'con', 'el', 'no', 'caso', 'de', 'Monedero', 'y', 'Errejón', '!', '@ahorapodemos', 'ganar', 'y', 'callar', 'boceros', '!'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
['joder', '.', '.', '.', 'otra', 'vez', 'no', '.', '.', '.', '.', '.', 'por', 'favor', 'otro', 'ZP', 'para', 'terninar', 'de', 'joder', 'el', 'pais', '.', '.', 'dios', 'mio', 'te', 'lo', 'ruego', '.', '.', '.', '.', 'https', ':', '/', '/', 't', '.', 'co', '/', 'gCcLFmkmgM'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Si', 'alguien', 'del', '@PPopular', 'se', 've', 'envuelto', 'en', 'un', 'caso', 'de', 'violencia', 'doméstica', 'se', 'monta', 'un', 'linchamiento', 'mediático', 'del', 'copón', '.', 'NO', 'SI', 'ES', 'DEL', '@PSOE'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['@Hello_Juls', '@rosvalarg', '@juandepca', '@agarzon', 'Y', 'el', 'payaso', 'contestando', 'a', 'la', 'emisora', 'mientras', 'le', 'aplasta', 'el', 'cuello', '?', 'Quien', 'le', 'paga', 'a', 'ese', 'matón', '?'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@juandepca', '@agarzon', 'PROTESTAR', 'NO', 'ES', 'ILEGAL', '!', '!', '!', '!', '*NoLeyMordaza', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Iue8Zt7Qlr'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@CiudadanosCs', '@CsGalicia', '@Albert_Rivera', 'k', 'opináis', 'con', 'respecto', 'a', 'lo', 'hecho', 'por', 'Feijo', 'sobre', 'la', 'administración', 'del', 'CHUS', '.', '.', 'por', 'medio', 'de', 'EEUU', '.', '.', '?', '?', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sfernandezh', 'en', 'tu', 'programa', 'relacionasteis', 'a', '@ahorapodemos', 'con', 'Venezuela', 'en', 'un', 'vídeo', 'por', 'decir', '', 'TIC', 'TAC', '', '¿', 'Tú', 'también', 'eres', 'chavista', 'o', 'que', '?'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Presentación', ':', 'Propuestas', 'económicas', '@CiudadanosCs', 'https', ':', '/', '/', 't', '.', 'co', '/', 'dJvgQGqNpa', 'http', ':', '/', '/', 't', '.', 'co', '/', 'uNT8aaKcYU'];[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@nolaska', '@maeric1', '@Pablo_Iglesias_', '.', '.', '.', 'd', 'la', 'Oposición', 'Venezolana', ',', 'a', 'MEVA', 'y', 'a', 'los', 'venezolanos', 'k', 'stán', 'haciendo', 'campaña', 'en', 'contra', 'a', 'Podemos', 'e', 'IU'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
['@Pablo_Iglesias_', 'mas', 'o', 'menos', 'como', 'eurodiputados', 'en', 'nomina', 'de', 'gobiernos', 'bananeros', '.', 'Casi', 'Igual', 'de', 'repulsivo', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@lolalolalc', '@itoguille', '@SextaNocheTV', '@ahorapodemos', 'Muchísimas', 'gracias', 'por', 'mandarmelo', '.', 'Esta', 'iiteresantisimo', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['\x91', '@PPopular', ':', 'Ma', '?', 's', 'de', 'medio', 'millo', '?', 'n', 'de', 'nuevos', 'empleos', 'en', 'un', 'an', '?', 'o', '*TrabajarHacerCrecer', 'http', ':', '/', '/', 't', '.', 'co', '/', 'yWcb6mGGwt', 'http', ':', '/', '/', 't', '.', 'co', '/', 'C11ugLe8WW', '\x91'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@MabelFigueruelo', '@CincoDiascom', '@CiudadanosCs', 'proponen', 'bajarlo', 'a', 'las', 'rentas', 'medias', '-', 'altas', 'y', 'subirlo', 'a', 'las', 'medias', '-', 'bajas', 'http', ':', '/', '/', 't', '.', 'co', '/', 'OCOt1Sqkpz'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@nolaska', '@Pablo_Iglesias_', 'Y', 'k', 'no', 'parezca', 'k', 'stoy', 'defendiendo', 'el', 'Eurocomunismo', ',', 'ya', 'k', 'discrepo', 'con', 'él', 'kon', 'lo', 'k', 'fue', 'en', 'la', 'práctica', ',', 'y', 'komo', '.', '.', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', '@ierrejon', 'que', 'poca', 'humanidad', 'y', 'poca', 'verguenza'];[1, 1, 0, 0, 0, 0, 0, 0]
['@pepebass1', '@ierrejon', '@ahorapodemos', 'el', 'problema', 'es', 'todo', 'lo', 'que', 'usted', 'menciona', 'más', 'lo', 'de', 'Monedero', 'y', 'Errejón', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Albert_Rivera', '@lugaricano', '@CiudadanosCs', '@GirautaOficial', 'POR', 'EL', 'BIEN', 'DE', 'NUESTRO', 'PARTIDO', ',', 'ACLARADLO', 'POR', 'FAVOR', 'http', ':', '/', '/', 't', '.', 'co', '/', 'DJQPQlbmRd'];[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['PPSOE', 'proponen', 'cosas', 'diferentes', 'en', 'cada', 'Comunidad', '@CiudadanosCs', '@Cs_Asturias', 'tiene', 'una', 'idea', 'para', 'vertebrar', 'y', 'modernizar', 'España', '.'];[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['.', '@PSOE', 'Pedidles', 'las', 'cuentas', 'a', 'las', 'familias', 'a', 'que', 'recortasteis', 'la', 'dependencia', 'y', 'negasteis', 'una', 'oportunidad', 'no', 'parando', 'su', 'desahucio', '*SinPerdón'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@CincoDiascom', '@LosPeperos_SA', '@CiudadanosCs', 'Surgieron', 'en', 'respuesta', 'al', 'nacionalismo', 'catalán', 'y', 'van', 'improvisando', 'según', 'vayan', 'las', 'encuestas', '.'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['En', 'mi', 'opinión', ',', 'eso', 'le', 'honra', '@josecar81191981', 'Tengo', 'un', 'sentimiento', 'parecido', '.', 'No', 'me', 'identifico', 'con', 'ninguno', '.', 'Voté', 'al', '@PPopular', 'y', 'me', 'decepcionó'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
['El', 'gobierno', 'tiene', 'un', 'compromiso', 'con', 'todos', ',', 'deben', 'informar', 'de', 'todo', ',', 'sobre', 'todo', 'de', 'lo', 'que', 'les', 'incomoda', 'que', 'se', 'sepa', '@PPopular'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['@Salva_Carmona', '@maeric1', '@Pablo_Iglesias_', 'La', 'injusticia', 'Social', 'es', 'inhumana', 'todos', 'luchamos', 'contra', 'esto', 'y', 'los', 'entiendo'];[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@JoseIDionisio', '@minutodigital', '@CiudadanosCs', '@Catalega', '@Ramonjaen111', '@007Atenea', 'En', 'Mayo', ',', 'más', 'de', 'lo', 'mismo', ',', 'clientelismo', 'y', ',', 'ahora', ',', 'oportunismo'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
['@agarzon', 'guardalo', 'bien', '!', 'Yo', 'tengo', 'uno', 'parecido', 'que', 'me', 'regalo', 'mi', 'madre', 'y', 'siempre', 'le', 'he', 'tenido', 'mucho', 'cariño', '.', 'Quien', 'te', 'lo', 'regalo', ',', 'te', 'quiere', 'bien', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['De', 'veras', 'le', 'valdrá', 'a', '@CiudadanosCs', 'las', '', 'no', 'presentaciones', '', 'de', 'Griñán', 'y', 'Chaves', 'a', 'las', 'elecciones', 'para', 'hacer', 'Presidenta', 'a', '@_susanadiaz', '?'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['@CiudadanosCs', '@Albert_Rivera', 'creia', 'en', 'ti', 'y', 'ya', 'antes', 'de', 'saber', 'quien', 'gana', 'la', 'mayoría', 'y', 'los', 'posibles', 'acuerdos', 'se', 'decide', 'pactar', 'ultra', 'izquierda'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Entrevista', 'al', 'gran', '@Albert_Rivera', 'http', ':', '/', '/', 't', '.', 'co', '/', 'pojuKOax1a'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Salva_Carmona', '@maeric1', '@Pablo_Iglesias_', 'ese', 'video', 'ya', 'lo', 'vi', ',', 'tu', 'crees', 'q', 'yo', 'apoyo', 'a', 'los', 'DICTADORES', 'ni', 'de', 'DERECHA', 'ni', 'IZQUIERDA'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Nadie', 'soluciona', 'nada', 'en', '*DosHermanas', '?', 'De', 'nada', 'sirve', 'ganar', 'DOS', 'primarias', '?', 'Que', 'injusto', 'todo', '.', '@agarzon', '@cayo_lara', '@MailloAntonio', '@GLlamazares'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]
['@vecinosfuenla', 'Atención', 'atención', 'alarma', ':', 'imputado', 'en', 'listas', ',', 'repito', ':', 'imputado', 'en', 'listas', '.', 'Nombre', ':', 'Teresa', 'Fernandez', '.', '@iunida'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['.', '@UniversoGay', 'el', '@PSOE', 'es', 'el', 'único', 'partido', 'de', 'España', 'c', 'una', 'transexual', 'en', 'listas', 'electorales', '@CarlaAntonelli', ',', 'la', '1era', 'Diputada', 'trans', 'dsd', '1011'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['El', 'candidato', 'a', 'la', 'Alcaldía', 'de', '*Meruelo', 'por', 'el', '@PSOE', 'se', 'toma', 'en', 'serio', 'el', 'tema', 'de', 'la', '*transparencia', 'http', ':', '/', '/', 't', '.', 'co', '/', 'IllgAIErf1'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'contagias', 'ilusión'];[1, 0, 0]
['@agarzon', '@SandsRainbow', 'habréis', 'renegado', 'de', 'la', 'URSS', ',', 'pero', 'esto', 'en', 'un', 'país', 'que', 'da', 'ajedrez', 'en', 'las', 'escuelas', ',', 'no', 'pasa', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
['@IU_PteVallecas', ':', 'Presentacion', 'd', 'candidaturas', '@iunida', '@IUCM', 'La', 'izquierda', 'q', 'es', ',', 'q', 'fue', 'y', 'será', '.', '*ElCorazonDeLaIzquierda', 'http', ':', '/', '/', 't', '.', 'co', '/', 'tUCCz11r78'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@FrancescoOjeda', '@ierrejon', '@ahorapodemos', 'Lee', 'bien', 'la', 'noticia', ',', 'pone', '', 'condenado', '', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@pepito_garca', '@CiudadanosCs', 'no', 'lo', 'dudeis', '!', '!', '!', 'Un', 'fuerte', 'abrazo'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'más', 'preocupante', 'me', 'parece', 'que', 'el', 'articulo', 'sugiera', 'que', 'el', 'rechazo', 'a', 'nucleares', 'y', 'transgénicos', 'se', 'deba', 'a', 'ese', 'analfabetismo', 'científico', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]
['Rajoy', '@marianorajoy', 'cobró', 'sobresueldos', 'ilegales', 'cuando', 'era', 'ministro', ',', 'según', '\x91', 'El', 'Mundo', '\x91', 'http', ':', '/', '/', 't', '.', 'co', '/', 'OVRpTG6hKU', 'http', ':', '/', '/', 't', '.', 'co', '/', 'm1VAqZvX7m'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Pablo_Iglesias_', 'Son', 'trabajos', ',', 'donaciones', ',', 'regalos', '?', ',', 'o', 'son', 'SOBORNOS', '?', '.', 'Pujalte', ',', 'Trillo', ',', 'Barcenas', ',', 'Pujol', ',', 'y', 'quién', 'sabe', 'cuantos', 'miles', 'más', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@JoseRaigal', '@marisaparrilla', '@PSOE', 'ASESINOS', 'DE', 'FETOS', 'LARONES', 'EN', 'EL', '16', 'MATA', 'CURAS', 'EN', 'EL', '17', 'ESTO', 'ES', 'EL', 'PSOE'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['No', 'miremos', 'la', 'constitucion', 'como', 'un', 'libro', 'sagrado', 'intocable', ',', 'los', '@CiudadanosCs', '@ahorapodemos', 'hacer', 'q', 'sea', 'justa', 'e', 'igualitaria', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
['@josecdiez', 'no', 'se', 'esfuerce', 'tanto', ',', 'el', '@PSOE', 'es', 'ya', 'un', 'partido', 'residual', '.', '.', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['Diez', 'huelgas', 'de', 'Educación', 'en', 'Aragón', 'desde', 'que', 'Wert', 'es', 'ministro', 'http', ':', '/', '/', 't', '.', 'co', '/', 'R1FcydahW1', 'vía', '@eldiarioaragon'];[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@rcabrero71', '@josspjossp', 'pued', 'en', 'España', 'el', 'mayor', 'evasor', 'de', 'impuestos', 'son', 'los', 'Botin', 'y', '@ahorapodemos', 'ya', 'ha', 'dicho', 'que', 'no', 'son', 'casta', '!', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['No', 'más', 'muertes', 'en', 'el', '*Mediterráneo', '@JunckerEU', '@marianorajoy', '*nomásmuertes', 'https', ':', '/', '/', 't', '.', 'co', '/', 'uRt1MLvn1S', 'via', '@change_es'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@juandepca', '@agarzon', '@mundoobrero', '@JoBadajoz', '@RemediosRamos1', 'un', 'discreto', 'intercambio', 'de', 'opiniones', 'de', 'forma', 'pausada', 'y', 'educada'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Pablo_Iglesias_', 'calculo', 'a', '!', 'rededor', 'de', 'un', '11', '%', 'de', 'esa', 'probabilidad', 'o', 'sea', ',', 'alrededor', 'de', 'unos', 'mil', 'ricos', 'nuevos', 'del', '1011', ',', 'forman', 'parte', 'de', 'los', '711'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Pablo_Iglesias_', 'José', 'María', 'Aznar', 'Jr', '.', 'se', 'enriquece', 'con', 'los', 'desahucios', 'en', 'España', 'http', ':', '/', '/', 't', '.', 'co', '/', 'dz8ciszmaU'];[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', '.', '@domecqsolano', 'los', 'regionales', 'no', 'asimilan', 'tu', 'posición', 'política', ',', 'eres', 'grande', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
