text_tokens;tags;polarities
['La', 'salsa', 'era', 'un', 'chilindron', 'con', 'cierto', 'sabor', 'a', 'agarrado', 'y', 'las', 'albondigas', 'no', 'dejaban', 'de', 'ser', 'eso', '…', 'albondigas', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Un', 'plato', 'asi', 'como', 'principal', 'en', 'un', 'menu', 'de', '25', 'euros', 'no', 'parece', 'normal', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Por', 'último', 'el', 'postre', 'fue', 'un', 'chocolate', 'blanco', 'a', 'la', 'canela', 'con', 'helado', 'de', 'platano', 'casero', 'y', 'mousse', 'de', 'galleta', 'que', 'era', 'simplemente', 'correcto', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['En', 'resumen', ',', 'calidad', '-', 'precio', 'para', 'un', 'menu', 'de', '25e', 'deficiente', 'y', 'dudo', 'mucho', 'que', 'volvamos', 'a', 'probar', 'menus', 'más', 'caros', '.'];[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Tanto', 'por', 'su', 'historia', ',', 'como', 'por', 'su', 'cocina', 'y', 'su', 'bodega', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0];[-1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1]
['Servicio', 'profesional', 'y', 'cercano', '.'];[1, 0, 0, 0, 0];[1, -1, -1, -1, -1]
['Excelente', 'atención', 'y', 'calidad'];[0, 1, 0, 1];[-1, 1, -1, -1]
['Muy', 'rica', 'la', 'comida', ',', 'servicio', 'rapidísimo', 'y', 'atento', '.'];[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1, -1, -1]
['Óptimo', 'restaurante', 'tanto', 'en', 'calidad', 'como', 'en', 'servicio', '.'];[0, 1, 0, 1, 0, 1, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['El', 'sitio', 'muy', 'bonito', 'y', 'como', 'para', 'un', 'pequeño', 'grupo', 'como', 'el', 'que', 'fuimos', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Los', 'camareros', 'muy', 'atentos', ',', 'y', 'la', 'comida', 'excelente', ',', 'lo', 'recomendaré'];[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Buen', 'restaurante', 'para', 'ir', 'en', 'grupo', 'con', 'los', 'amigos', 'o', 'compañeros', 'de', 'trabajo', '!'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['buen', 'ambiente', ',', 'comida', ',', 'atención', 'y', 'precio', '!!'];[0, 1, 0, 1, 0, 1, 0, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['El', 'único', 'inconveniente', 'el', 'ruido', '...', 'pero', 'vaya', '...', 'todo', 'estupendo', '!!'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
['Deliciosa', 'comida', ',', 'buen', 'ambiente', ',', 'precio', 'correcto', '!'];[0, 1, 0, 0, 1, 0, 1, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1]
['Calçots', 'abundantes', 'pero', 'demasiado', 'gruesos', '.'];[1, 0, 0, 0, 0, 0];[2, -1, -1, -1, -1, -1]
['Alcachofas', 'brasa', 'solo', 'una', 'mitad', 'por', 'persona', '.'];[1, 1, 0, 0, 0, 0, 0, 0];[0, 0, -1, -1, -1, -1, -1, -1]
['Cordero', 'muy', 'escaso', '.'];[1, 0, 0, 0];[0, -1, -1, -1]
['El', 'servicio', 'muy', 'atento', 'y', 'agradable', ',', 'la', 'comida', 'en', 'gran', 'cantidad', 'y', 'de', 'buena', 'calidad', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Muy', 'bien', 'adaptados', 'los', 'menús', 'para', 'parejas', '.'];[0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1]
['Calidad', '-', 'precio', 'muy', 'bien', '.'];[1, 1, 1, 0, 0, 0];[1, 1, 1, -1, -1, -1]
['Servico', 'muy', 'amable', '.'];[1, 0, 0, 0];[1, -1, -1, -1]
['Las', 'carnes', 'a', 'la', 'brasa', 'son', 'superiores', '.'];[0, 1, 1, 1, 1, 0, 0, 0];[-1, 1, 1, 1, 1, -1, -1, -1]
['El', 'menú', 'calçotada', 'es', 'muy', 'completo', '.'];[0, 1, 1, 0, 0, 0, 0];[-1, 1, 1, -1, -1, -1, -1]
['Buen', 'ambiente', ',', 'la', 'comida', 'genial', ',', 'bien', 'situado', '.'];[0, 1, 0, 0, 1, 0, 0, 1, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['Es', 'un', 'lugar', 'ideal', 'para', 'ir', 'con', 'un', 'grupo', 'de', 'amigos', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Hemos', 'comido', 'muy', 'a', 'gusto', ',', 'la', 'comida', 'excelente', 'y', 'el', 'sitio', 'muy', 'acogedor', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
['Fuimos', 'a', 'cenar', 'la', 'semana', 'pasada', 'y', 'fue', 'todo', 'un', 'descubrimiento', ',', 'aunque', 'nadie', 'pidió', 'pizza', 'tienen', 'una', 'pinta', 'estupenda', 'y', 'su', 'horno', 'es', 'de', 'leña', ',', 'seguro', 'volveremos', 'para', 'probarlas', '...'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'sitio', 'no', 'está', 'mal', ',', 'pero', 'lo', 'clasifican', 'como', 'comida', 'típica', 'catalana', 'y', 'dieta', 'mediterránea', 'y', 'en', 'realidad', 'es', 'una', 'pizzería', '-', 'grill', 'en', 'la', 'que', 'además', 'sirven', 'calçots', ',', 'escalibada', 'y', 'embutidos', 'de', 'la', 'tierra', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'está', 'buena', 'y', 'no', 'es', 'caro', ',', 'pero', 'el', 'local', 'es', 'un', 'poco', 'lúgubre', 'y', 'falto', 'de', 'luminosidad', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Servicio', 'amable', '.'];[1, 0, 0];[1, -1, -1]
['Al', 'final', 'pedimos', 'un', 'entrecot', 'y', 'estaba', 'seco', 'y', 'era', 'pequeño', 'y', 'una', 'brocheta', 'de', 'ternera', '(', 'en', 'la', 'que', 'había', 'solo', '4', 'taquitos', 'de', 'ternera', ')', 'y', 'también', 'estaba', 'seca', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Todo', 'fue', 'perfecto', ',', 'tanto', 'la', 'atención', 'del', 'personal', 'como', 'sus', 'productos', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1]
['No', 'puedo', 'disfrutar', 'más', 'en', 'Maur', '!', 'La', 'calidad', 'de', 'sus', 'carnes', 'y', 'verduras', 'a', 'la', 'brasa', 'es', 'impresionante', '!'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['Tampoco', 'he', 'probado', 'nunca', 'unas', 'pizzas', 'al', 'horno', 'de', 'leña', 'tan', 'buenas', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
['Un', '10', 'en', 'comida', 'mediterranea', '!'];[0, 0, 0, 1, 1, 0];[-1, -1, -1, 1, 1, -1]
['Les', 'encanto', 'a', 'todos', ',', 'muy', 'buenos', ',', 'bien', 'hechos', ',', 'y', 'las', 'carnes', ',', 'patatas', 'al', 'caliu', ',', 'alcachofas', 'y', 'escalibadas', ',', 'realmente', 'buenas', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Muy', 'recomendable', ',', 'tanto', 'la', 'calidad', 'como', 'el', 'servicio', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 1, 0];[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1]
['Realmente', 'calidad', 'muy', 'buena', 'y', 'buena', 'atención', '.'];[0, 1, 0, 0, 0, 0, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1]
['Las', 'verduras', 'a', 'la', 'brasa', 'y', 'los', 'calçots', 'estaban', 'muy', 'bien', 'hechos', 'y', 'sabrosos', '.'];[0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['CalÇots', '...', 'y', 'Alcachofas', '...', 'sublimes', '..', 'creo', 'que', 'los', 'mejores', 'en', 'Barcelona', 'ciudad', '...'];[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Servicio', 'un', 'poco', 'lento', '...', 'pero', 'entiendo', 'que', 'era', 'viernes', 'por', 'la', 'noche', 'y', 'Vamos', 'que', 'se', 'ha', 'convertido', 'en', 'uno', 'de', 'nuestros', 'restaurante', 'preferidos', '....(', 'la', 'proxima', 'unas', 'pizzas', '...', 'que', 'viendo', 'la', 'de', 'nuestros', 'vecinos', 'de', 'mesa', '....)'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Comimos', 'un', 'menú', 'calçots', 'que', 'no', 'estaba', 'mal', 'pero', 'tampoco', 'era', 'una', 'maravilla', '.'];[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Generoso', 'en', 'cantidad', ',', 'pero', 'la', 'calidad', 'de', 'la', 'carne', 'dejaba', 'un', 'poco', 'que', 'desear', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]
"['Así', 'como', 'el', 'romesco', ',', 'que', 'era', 'un', 'poco', '""""', 'de', 'bote', '"""".']";[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Lo', 'mejor', ',', 'el', 'sabor', 'a', 'brasa', 'y', 'la', 'abundante', 'cantidad', 'de', 'calçots', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1]
['También', 'la', 'rapidez', 'en', 'el', 'servicio', '.'];[0, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, 1, -1]
['Variedad', ',', 'cantidad', ',', 'i', 'excelente', 'relación', 'calidad', '-', 'precio', ',', 'a', 'mejorar', ':', 'el', 'pan', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1]
['Tengo', 'cariño', 'fundado', 'por', 'este', 'restaurante', '.'];[0, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, 1, -1]
['Toda', 'la', 'brasa', 'es', 'excelente', 'y', 'te', 'la', 'sirven', 'calentita', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['Para', 'niños', 'croquetas', 'buenísimas', 'y', 'hamburguesas', 'de', 'buena', 'calidad', '.'];[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
"['hace', 'unos', 'dias', 'cenamos', 'cuatro', 'personas', 'todas', 'coincidimos', 'en', 'lo', 'mismo', ',', 'el', 'poco', 'dinamismo', 'y', 'simpatia', 'del', 'servicio', ',', 'después', 'la', 'cena', ';', 'el', 'arroz', 'caldoso', ',', 'los', 'chipirones', 'no', 'podían', 'saber', 'mas', 'a', 'amoniaco', ',', 'la', 'ensalada', 'normal', ',', 'vamos', 'lo', 'mejor', 'el', 'sorbete', 'de', 'mandarina', 'y', '30euros', 'para', 'esa', 'calidad', 'es', 'desproporcionado', 'totalmente', '.']";[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['no', 'volvere', '.'];[1, 1, 0];[0, 0, -1]
['Las', 'carnes', 'muy', 'bien', 'preparadas', '.'];[0, 1, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1]
['De', 'postre', 'me', 'zampé', 'una', 'sopa', 'de', 'chocolate', 'blanco', 'que', 'recomiento', '.'];[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0];[1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1]
['El', 'servicio', 'atento', 'y', 'cordial', '.', 'Volveré', 'a', 'ir', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['Un', 'genero', 'sorprendente', ',', 'fresco', 'y', 'sabroso', 'como', 'solo', 'puedes', 'encontrarlo', 'en', 'Cádiz', 'y', 'en', 'el', 'Puerto', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Probamos', 'el', 'jamón', ',', 'los', 'langostinos', 'y', 'el', 'rodaballo', ',', 'y', 'aún', 'se', 'me', 'hace', 'la', 'boca', 'agua', 'la', 'recordarlo', '.'];[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Un', 'imprescindible', 'de', 'Zaragoza', '.'];[1, 1, 1, 1, 0];[1, 1, 1, 1, -1]
['servicio', 'fatal', '…', 'las', 'camareras', 'son', 'poco', 'profesionales', 'y', 'unas', 'maleducadas', '.'];[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['han', 'subido', 'bastante', 'los', 'precios', '.'];[1, 1, 1, 1, 1, 0];[0, 0, 0, 0, 0, -1]
['la', 'terraza', 'es', 'agradable', 'pero', 'faltan', 'detalles'];[0, 1, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1]
['Buenas', ',', 'estuviemos', 'anoche', '1', '/', '08', '/', '09', 'cenando', ',', 'reservamos', 'para', '4', 'dos', 'parejas', ',', 'ibamos', 'a', 'pedir', 'unas', 'raciones', 'y', 'un', 'pescado', 'de', 'segundo', ',', 'pero', 'al', 'final', 'nos', 'decidimos', 'a', 'compartir', 'raciones', ',', 'el', 'tomate', 'a', 'la', 'andaluza', 'nos', 'lo', 'sacaron', 'de', 'aperitivo', 'mientras', 'esperabamos', '(', 'un', 'detalle', ')', 'la', 'verdad', 'que', 'pedimos', 'casi', 'de', 'todo', 'y', 'todo', 'era', 'de', 'buena', 'calidad', ',', 'acompañado', 'de', 'un', 'Blanc', 'Pescador', ',', 'la', 'verdad', 'que', 'nos', 'quedamos', 'muy', 'bien', ',', 'el', 'servicio', 'bien', 'y', 'el', 'precio', 'pensamos', 'que', 'nos', 'iba', 'a', 'salir', 'mas', 'caro', 'por', 'comer', 'asi', 'de', 'raciones', ',', 'pero', 'fue', 'bastantes', 'ajustado', ',', 'asi', 'que', 'lo', 'recomiendo', ',', 'las', 'ortiguillas', 'de', 'mar', 'que', 'no', 'lo', 'habia', 'probado', 'nunca', 'me', 'gustaron', 'mucho', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Ambiente', 'tranquilo', '.'];[1, 0, 0];[1, -1, -1]
['Cocina', 'muy', 'bien', 'presentada', 'y', 'con', 'rapidez', ',', 'todo', 'en', 'su', 'punto', 'y', 'bien', 'terminado', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'dorada', 'al', 'estilo', '“', 'el', 'puerto', '”', 'muy', 'agradable', 'con', 'una', 'salsa', 'muy', 'bien', 'terminada', 'aunque', 'la', 'presentaron', 'sin', 'descamar', 'y', 'eso', 'fue', 'algo', 'incordiante', 'a', 'la', 'hora', 'de', 'disfrutar', 'de', 'ella', '.'];[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Raciones', 'amplias', 'y', 'muy', 'abundantes', '.'];[1, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1]
['El', 'tomate', ',', 'como', 'entrante', ',', 'es', 'algo', 'especial', 'a', 'destacar', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['El', 'vino', 'muy', 'bueno', 'y', 'el', 'postre', 'de', 'puding', 'es', 'algo', 'delicioso', 'aunque', 'le', 'sobraba', 'casi', 'toda', 'la', 'nata', '(', 'de', 'bote', ')', 'que', 'llevaba', 'de', 'acompañamiento', ';', 'mereceria', 'plantearse', 'otra', 'presentacion', '.']";[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'servicio', 'tranquilo', 'y', 'dejandote', 'a', 'tu', 'manera', 'aunque', 'no', 'quitan', 'ojo', 'a', 'tus', 'deseos', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Para', 'dos', 'personas', ',', 'recomiendo', 'un', 'menu', 'especial', 'el', 'puerto', 'y', 'un', 'segundo', 'plato', '.'];[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0];[-1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1]
['La', 'calidad', 'de', 'la', 'comida', 'fue', 'excepcional', ',', 'asi', 'como', 'el', 'trato', 'personal', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Degusté', 'el', 'tomate', 'a', 'la', 'andaluza', ',', 'unas', 'ortigillas', 'de', 'mar', 'fritas', ',', 'un', 'besugo', 'a', 'la', 'espalda', 'y', 'un', 'postre', 'se', 'supone', 'casero', '(', 'pero', 'no', '),', 'típica', 'tarta', 'prefabricada', 'y', 'descongelada', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Decir', 'que', 'tanto', 'el', 'tomate', '(', 'buenísimo', ')', 'como', 'el', 'besugo', 'estaba', 'en', 'su', 'punto', ',', 'pero', 'hubo', 'varias', 'cosas', 'que', 'no', 'cuadraban', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
